order_id,order_date,product_id,product_name,sales
NI-2012-1210,18-12-2012,OFF-BIN-10003023,"Binney & Smith Sketch Pad, Fluorescent",171
MX-2012-122952,18-12-2012,OFF-PA-10002767,"Enermax Message Books, Premium",165
IN-2012-55625,18-12-2012,OFF-AP-10000981,"Hoover Coffee Grinder, Red",138
ES-2012-1572970,18-12-2012,OFF-BI-10003058,"Acco Binder Covers, Economy",67
ES-2012-5206109,18-12-2012,OFF-SU-10001074,"Fiskars Letter Opener, Easy Grip",112
MX-2012-113341,18-12-2012,OFF-EN-10003472,"Cameo Clasp Envelope, Security-Tint",40
MX-2012-124975,18-12-2012,OFF-BI-10001254,"Avery Binding Machine, Recycled",131
IT-2012-4503421,18-12-2012,TEC-PH-10000037,"Cisco Signal Booster, Cordless",108
ES-2012-3884977,18-12-2012,OFF-ST-10004702,"Eldon Box, Single Width",56
MX-2012-100027,18-12-2012,OFF-AR-10003674,"BIC Pencil Sharpener, Water Color",64
ES-2012-1572970,18-12-2012,OFF-BI-10002986,"Avery Binder Covers, Recycled",57
TU-2012-90,18-12-2012,OFF-FEL-10001541,"Fellowes Lockers, Wire Frame",83
ID-2012-35276,18-12-2012,TEC-AC-10002324,"Enermax Numeric Keypad, Bluetooth",103
CA-2012-153038,18-12-2012,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",56
TU-2012-6600,18-12-2012,TEC-LOG-10003254,"Logitech Keyboard, Programmable",59
US-2012-137533,18-12-2012,OFF-PA-10003441,Xerox 226,21
IN-2012-55625,18-12-2012,OFF-EN-10003601,"GlobeWeis Clasp Envelope, Set of 50",20
ES-2012-3884977,18-12-2012,OFF-LA-10003217,"Smead File Folder Labels, Laser Printer Compatible",36
ES-2012-3884977,18-12-2012,OFF-EN-10003737,"Cameo Interoffice Envelope, Set of 50",95
TU-2012-5900,18-12-2012,OFF-CUI-10002413,"Cuisinart Coffee Grinder, Black",30
IN-2012-53119,18-12-2012,OFF-ST-10001694,"Smead Folders, Blue",63
IN-2012-13247,18-12-2012,OFF-LA-10003505,"Avery Legal Exhibit Labels, Laser Printer Compatible",61
IN-2012-13247,18-12-2012,OFF-BI-10001867,"Acco Binder Covers, Recycled",86
ES-2012-1572970,18-12-2012,OFF-ST-10004296,"Smead Folders, Industrial",65
CA-2012-153038,18-12-2012,FUR-FU-10000221,"Master Caster Door Stop, Brown",20
KZ-2012-6650,18-12-2012,OFF-ACC-10000307,"Acco Index Tab, Clear",19
MX-2012-104528,18-12-2012,OFF-SU-10002169,"Fiskars Letter Opener, High Speed",15
KZ-2012-6650,18-12-2012,FUR-ADV-10001440,"Advantus Door Stop, Black",14
TU-2012-5900,18-12-2012,TEC-SAN-10002684,"SanDisk Flash Drive, USB",16
KZ-2012-6650,18-12-2012,OFF-BOS-10001511,"Boston Canvas, Fluorescent",16
IN-2012-43508,18-12-2012,OFF-LA-10000370,"Hon Color Coded Labels, Laser Printer Compatible",23
TU-2012-5900,18-12-2012,OFF-STA-10001636,"Stanley Markers, Water Color",10
CA-2012-153038,18-12-2012,OFF-LA-10004008,Avery 507,18
NI-2012-1210,18-12-2012,OFF-SAN-10004420,"Sanford Sketch Pad, Water Color",15
IN-2012-48989,18-12-2012,OFF-LA-10001930,"Hon Removable Labels, Adjustable",15
CA-2012-107468,18-12-2012,OFF-AR-10000634,Newell 320,7
TU-2012-6600,18-12-2012,OFF-SAN-10004618,"SanDisk Memo Slips, Recycled",7
US-2012-134558,19-12-2012,TEC-AC-10004145,Logitech diNovo Edge Keyboard,2250
IN-2012-80069,19-12-2012,TEC-PH-10001187,"Cisco Signal Booster, with Caller ID",607
MX-2012-105900,19-12-2012,TEC-PH-10002816,"Samsung Signal Booster, Cordless",1023
IN-2012-32805,19-12-2012,OFF-AP-10002675,"Cuisinart Refrigerator, Black",2973
ES-2012-1205030,19-12-2012,FUR-BO-10000596,"Sauder Classic Bookcase, Mobile",1579
IN-2012-79264,19-12-2012,TEC-PH-10001457,"Apple Smart Phone, Full Size",1721
MX-2012-105900,19-12-2012,FUR-BO-10004452,"Bush Classic Bookcase, Pine",883
US-2012-134558,19-12-2012,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,1053
US-2012-148467,19-12-2012,FUR-BO-10002214,"Dania Floating Shelf Set, Traditional",542
CA-2012-127453,19-12-2012,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,434
CA-2012-157084,19-12-2012,TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,1266
MX-2012-108238,19-12-2012,FUR-BO-10004113,"Sauder Classic Bookcase, Pine",583
ES-2012-4245043,19-12-2012,TEC-CO-10000405,"Canon Fax Machine, Digital",1081
RO-2012-1240,19-12-2012,OFF-IBI-10001123,"Ibico 3-Hole Punch, Recycled",246
MX-2012-111430,19-12-2012,TEC-CO-10001234,"Canon Fax Machine, Digital",380
ID-2012-63430,19-12-2012,TEC-CO-10003589,"HP Fax Machine, Digital",557
MX-2012-108238,19-12-2012,OFF-AP-10000667,"Breville Stove, White",746
MX-2012-111430,19-12-2012,TEC-PH-10004631,"Cisco Audio Dock, with Caller ID",510
IN-2012-32805,19-12-2012,OFF-SU-10001686,"Kleencut Trimmer, Easy Grip",258
CA-2012-157084,19-12-2012,TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,676
MX-2012-105900,19-12-2012,TEC-PH-10002708,"Nokia Speaker Phone, with Caller ID",164
ES-2012-5993404,19-12-2012,FUR-BO-10001010,"Dania Corner Shelving, Mobile",498
IN-2012-39000,19-12-2012,FUR-BO-10003301,"Dania Floating Shelf Set, Metal",338
MX-2012-106740,19-12-2012,TEC-CO-10003135,"Canon Fax and Copier, High-Speed",378
US-2012-110261,19-12-2012,TEC-PH-10001750,Samsung Rugby III,158
IN-2012-28171,19-12-2012,OFF-BI-10001326,"Cardinal Binder, Recycled",85
ID-2012-63430,19-12-2012,TEC-PH-10003723,"Samsung Audio Dock, with Caller ID",277
IN-2012-32805,19-12-2012,OFF-BI-10003098,"Ibico Binding Machine, Economy",154
CA-2012-100685,19-12-2012,OFF-PA-10001289,White Computer Printout Paper by Universal,116
MX-2012-105522,19-12-2012,OFF-BI-10000335,"Cardinal 3-Hole Punch, Durable",61
CA-2012-127453,19-12-2012,OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,89
ES-2012-4245043,19-12-2012,OFF-EN-10003087,"Jiffy Peel and Seal, Security-Tint",112
TU-2012-900,19-12-2012,OFF-BIN-10003023,"Binney & Smith Sketch Pad, Fluorescent",76
MX-2012-111430,19-12-2012,FUR-CH-10003195,"Hon Rocking Chair, Red",104
MX-2012-131128,19-12-2012,OFF-FA-10000091,"Stockwell Push Pins, Metal",85
CA-2012-109113,19-12-2012,TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,25
IN-2012-79264,19-12-2012,OFF-PA-10001006,"Eaton Message Books, Recycled",55
MX-2012-108238,19-12-2012,OFF-BI-10001275,"Avery Index Tab, Durable",31
IN-2012-79264,19-12-2012,OFF-AR-10002747,"Boston Canvas, Fluorescent",49
MX-2012-131128,19-12-2012,OFF-FA-10004920,"Accos Rubber Bands, Metal",22
US-2012-134558,19-12-2012,OFF-PA-10001184,Xerox 1903,30
US-2012-148467,19-12-2012,OFF-FA-10003022,"Stockwell Clamps, Assorted Sizes",13
CA-2012-115399,19-12-2012,OFF-LA-10003190,Avery 474,7
MX-2012-106740,19-12-2012,OFF-SU-10001831,"Stiletto Scissors, High Speed",47
MX-2012-111430,19-12-2012,OFF-AP-10004113,"Cuisinart Toaster, White",41
MX-2012-115280,19-12-2012,OFF-EN-10002778,"Ames Clasp Envelope, Set of 50",14
CA-2012-100685,19-12-2012,OFF-FA-10003472,Bagged Rubber Bands,5
CA-2012-100685,19-12-2012,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,7
ES-2012-3516546,19-12-2012,OFF-EN-10002065,"Ames Clasp Envelope, Set of 50",14
CA-2012-127453,19-12-2012,OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,4
MX-2012-130351,20-12-2012,TEC-PH-10002672,"Cisco Smart Phone, Full Size",3474
ES-2012-5420110,20-12-2012,TEC-MA-10002918,"StarTech Card Printer, White",1239
ID-2012-17601,20-12-2012,OFF-AP-10001329,"KitchenAid Stove, White",1705
IT-2012-5228062,20-12-2012,FUR-BO-10001405,"Bush Stackable Bookrack, Pine",874
ES-2012-1929989,20-12-2012,OFF-AP-10004140,"Breville Stove, Silver",2811
IN-2012-54729,20-12-2012,FUR-BO-10001326,"Bush 3-Shelf Cabinet, Pine",434
ES-2012-4620972,20-12-2012,TEC-CO-10004078,"Sharp Fax Machine, Laser",1478
IT-2012-5228062,20-12-2012,OFF-ST-10000085,"Rogers File Cart, Single Width",426
MX-2012-133480,20-12-2012,TEC-CO-10003370,"HP Ink, Color",779
EG-2012-1730,20-12-2012,TEC-SHA-10004390,"Sharp Wireless Fax, Digital",356
MX-2012-116764,20-12-2012,OFF-ST-10002781,"Smead File Cart, Single Width",344
ES-2012-3625782,20-12-2012,OFF-AR-10002902,"Sanford Canvas, Water Color",161
SA-2012-7330,20-12-2012,OFF-TEN-10004194,"Tenex File Cart, Single Width",269
AO-2012-7980,20-12-2012,TEC-BRO-10000463,"Brother Copy Machine, Color",264
SG-2012-7090,20-12-2012,TEC-HP -10003559,"HP Wireless Fax, Digital",360
MX-2012-116764,20-12-2012,FUR-CH-10003109,"Office Star Rocking Chair, Set of Two",229
MX-2012-109652,20-12-2012,TEC-CO-10003135,"Canon Fax and Copier, High-Speed",403
US-2012-123218,20-12-2012,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",359
CA-2012-137071,20-12-2012,TEC-AC-10004353,Hypercom P1300 Pinpad,101
AO-2012-2650,20-12-2012,OFF-CAR-10001577,"Cardinal Binding Machine, Economy",299
IN-2012-12904,20-12-2012,OFF-EN-10002985,"Cameo Peel and Seal, Recycled",119
ES-2012-2922477,20-12-2012,FUR-CH-10003362,"Office Star Swivel Stool, Adjustable",212
ES-2012-2922477,20-12-2012,TEC-CO-10002962,"Sharp Wireless Fax, Color",357
US-2012-154550,20-12-2012,OFF-ST-10003741,"Smead Lockers, Blue",476
MX-2012-133480,20-12-2012,FUR-BO-10002214,"Dania Floating Shelf Set, Traditional",181
US-2012-123218,20-12-2012,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,256
US-2012-123218,20-12-2012,TEC-PH-10001061,Apple iPhone 5C,160
ES-2012-2922477,20-12-2012,OFF-AR-10003633,"Binney & Smith Canvas, Easy-Erase",155
SG-2012-7090,20-12-2012,TEC-NOK-10001282,"Nokia Signal Booster, with Caller ID",137
ES-2012-1929989,20-12-2012,OFF-AR-10001578,"Sanford Pencil Sharpener, Fluorescent",181
US-2012-139990,20-12-2012,OFF-AR-10001812,"Binney & Smith Markers, Easy-Erase",65
SG-2012-7090,20-12-2012,TEC-SAM-10001843,"Samsung Audio Dock, Full Size",168
GB-2012-3910,20-12-2012,OFF-WIL-10003308,"Wilson Jones Binder Covers, Recycled",23
ES-2012-2141914,20-12-2012,TEC-PH-10004825,"Cisco Headset, VoIP",151
MX-2012-133480,20-12-2012,OFF-ST-10002574,"Smead Shelving, Blue",65
CA-2012-154144,20-12-2012,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55
CA-2012-158148,20-12-2012,OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,36
US-2012-139990,20-12-2012,FUR-FU-10000140,"Advantus Clock, Black",62
MX-2012-130792,20-12-2012,OFF-EN-10001751,"GlobeWeis Mailers, Set of 50",77
SG-2012-7090,20-12-2012,OFF-TEN-10000794,"Tenex Shelving, Wire Frame",54
US-2012-120712,20-12-2012,OFF-ST-10000107,Fellowes Super Stor/Drawer,89
US-2012-166457,20-12-2012,OFF-EN-10003731,"GlobeWeis Mailers, Set of 50",31
EG-2012-1730,20-12-2012,OFF-IBI-10000080,"Ibico Binder, Recycled",32
MX-2012-109652,20-12-2012,OFF-BI-10003112,"Ibico Binder Covers, Economy",36
MX-2012-116764,20-12-2012,OFF-BI-10002796,"Wilson Jones Binder Covers, Durable",25
ES-2012-1929989,20-12-2012,OFF-LA-10003795,"Smead Round Labels, Alphabetical",27
TU-2012-3520,20-12-2012,OFF-ADV-10004241,"Advantus Thumb Tacks, 12 Pack",21
ES-2012-5420110,20-12-2012,OFF-BI-10004903,"Ibico Hole Reinforcements, Durable",34
ES-2012-2922477,20-12-2012,OFF-BI-10002047,"Acco Index Tab, Durable",18
US-2012-154550,20-12-2012,OFF-FA-10001435,"Advantus Rubber Bands, Metal",33
IT-2012-5228062,20-12-2012,OFF-LA-10000134,"Harbour Creations Removable Labels, 5000 Label Set",21
HU-2012-5560,20-12-2012,OFF-HAR-10000495,"Harbour Creations Shipping Labels, Adjustable",37
MX-2012-130351,20-12-2012,OFF-LA-10002848,"Novimex Shipping Labels, Laser Printer Compatible",22
MX-2012-133480,20-12-2012,OFF-BI-10003324,"Acco Hole Reinforcements, Recycled",19
CA-2012-158918,20-12-2012,OFF-PA-10004947,Staples,17
US-2012-154550,20-12-2012,OFF-LA-10002068,"Smead Removable Labels, Adjustable",13
EG-2012-1730,20-12-2012,FUR-SAF-10000949,"Safco Floating Shelf Set, Pine",198
SA-2012-4350,20-12-2012,OFF-STO-10004841,"Stockwell Paper Clips, Assorted Sizes",11
CA-2012-141754,20-12-2012,OFF-LA-10004093,Avery 486,12
CA-2012-154795,20-12-2012,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,14
US-2012-139990,20-12-2012,OFF-EN-10003661,"Cameo Clasp Envelope, Recycled",6
CA-2012-154795,20-12-2012,OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,8
US-2012-126214,21-12-2012,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,1618
ES-2012-2368795,21-12-2012,OFF-AP-10000330,"Hamilton Beach Stove, Red",1952
CA-2012-154284,21-12-2012,TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,601
MX-2012-135769,21-12-2012,FUR-CH-10003941,"Novimex Executive Leather Armchair, Adjustable",1215
CA-2012-154284,21-12-2012,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,637
IN-2012-51705,21-12-2012,TEC-MA-10002389,"StarTech Receipt Printer, White",545
ES-2012-4487119,21-12-2012,FUR-CH-10000013,"Hon Steel Folding Chair, Black",355
ES-2012-4424003,21-12-2012,FUR-FU-10001086,"Advantus Frame, Black",333
MX-2012-152464,21-12-2012,OFF-AR-10004961,"Sanford Sketch Pad, Easy-Erase",122
US-2012-126487,21-12-2012,TEC-CO-10002065,"Hewlett Copy Machine, Laser",315
ES-2012-2693104,21-12-2012,OFF-AR-10003633,"Binney & Smith Canvas, Easy-Erase",103
MX-2012-111885,21-12-2012,OFF-SU-10001368,"Fiskars Ruler, Serrated",104
ES-2012-2368795,21-12-2012,OFF-BI-10001621,"Cardinal Binding Machine, Economy",249
US-2012-126214,21-12-2012,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,100
CA-2012-165414,21-12-2012,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,48
MX-2012-152464,21-12-2012,OFF-AR-10002882,"BIC Sketch Pad, Water Color",69
ES-2012-2368795,21-12-2012,TEC-MA-10004897,"StarTech Calculator, White",130
ES-2012-2368795,21-12-2012,FUR-TA-10002568,"Chromcraft Coffee Table, Rectangular",172
AU-2012-5610,21-12-2012,TEC-BEL-10002207,"Belkin Memory Card, USB",115
US-2012-126487,21-12-2012,OFF-AR-10003096,"Binney & Smith Sketch Pad, Blue",148
UP-2012-2380,21-12-2012,TEC-APP-10004912,"Apple Speaker Phone, with Caller ID",123
CA-2012-127019,21-12-2012,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,61
CA-2012-154284,21-12-2012,FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",52
SG-2012-4870,21-12-2012,OFF-FEL-10004224,"Fellowes Trays, Wire Frame",113
JO-2012-4590,21-12-2012,OFF-KRA-10000916,"Kraft Interoffice Envelope, Recycled",91
ES-2012-5104765,21-12-2012,FUR-BO-10001834,"Ikea 3-Shelf Cabinet, Mobile",522
CA-2012-112375,21-12-2012,TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,51
JO-2012-4590,21-12-2012,OFF-ELD-10002199,"Eldon File Cart, Single Width",128
ES-2012-4424003,21-12-2012,OFF-ST-10002042,"Fellowes Folders, Industrial",48
JO-2012-4590,21-12-2012,OFF-ELD-10002279,"Eldon Shelving, Industrial",49
JO-2012-4590,21-12-2012,OFF-SME-10001718,"Smead Box, Industrial",45
TU-2012-790,21-12-2012,OFF-ENE-10000012,"Enermax Computer Printout Paper, Recycled",45
UP-2012-2380,21-12-2012,OFF-IBI-10004074,"Ibico 3-Hole Punch, Clear",30
UP-2012-2380,21-12-2012,OFF-BOS-10003478,"Boston Markers, Fluorescent",28
CA-2012-154284,21-12-2012,OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",60
CA-2012-112375,21-12-2012,OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",27
MX-2012-122609,21-12-2012,OFF-FA-10003985,"Accos Staples, Assorted Sizes",22
JO-2012-4590,21-12-2012,OFF-SME-10000880,"Smead Box, Blue",11
AU-2012-5610,21-12-2012,OFF-CAR-10001358,"Cardinal Hole Reinforcements, Clear",10
US-2012-126487,21-12-2012,OFF-FA-10002427,"Stockwell Push Pins, 12 Pack",16
MX-2012-111885,21-12-2012,OFF-BI-10000188,"Cardinal Hole Reinforcements, Economy",7
CA-2012-161795,21-12-2012,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",3
AU-2012-5610,21-12-2012,OFF-IBI-10004323,"Ibico Binder Covers, Durable",15
IT-2012-4790620,22-12-2012,TEC-CO-10000013,"Brother Fax Machine, Laser",780
CG-2012-2700,22-12-2012,FUR-DAN-10002017,"Dania Classic Bookcase, Traditional",411
CA-2012-157287,22-12-2012,FUR-CH-10001270,Harbour Creations Steel Folding Chair,423
ES-2012-4527901,22-12-2012,FUR-BO-10002133,"Bush Corner Shelving, Mobile",342
AU-2012-4970,22-12-2012,OFF-HOO-10004910,"Hoover Refrigerator, White",524
IN-2012-50102,22-12-2012,FUR-CH-10003354,"Novimex Bag Chairs, Black",196
MX-2012-115224,22-12-2012,FUR-BO-10000411,"Sauder Floating Shelf Set, Metal",931
ES-2012-1328574,22-12-2012,TEC-CO-10002423,"Canon Personal Copier, High-Speed",719
ES-2012-4527901,22-12-2012,OFF-ST-10001648,"Tenex Shelving, Blue",98
IN-2012-50102,22-12-2012,OFF-FA-10004813,"Stockwell Rubber Bands, Bulk Pack",134
CG-2012-2700,22-12-2012,TEC-APP-10001586,"Apple Speaker Phone, VoIP",247
IT-2012-3999113,22-12-2012,OFF-ST-10001554,"Tenex File Cart, Industrial",161
IT-2012-3999113,22-12-2012,OFF-AR-10002902,"Sanford Canvas, Water Color",215
ES-2012-4527901,22-12-2012,OFF-ST-10000020,"Fellowes Folders, Single Width",71
ES-2012-4527901,22-12-2012,OFF-EN-10003103,"GlobeWeis Manila Envelope, with clear poly window",62
CA-2012-157287,22-12-2012,OFF-ST-10001172,"Tennsco Lockers, Sand",34
IT-2012-3999113,22-12-2012,TEC-MA-10004693,"Panasonic Calculator, White",58
IT-2012-4790620,22-12-2012,OFF-BI-10000179,"Wilson Jones 3-Hole Punch, Economy",42
MX-2012-115224,22-12-2012,OFF-FA-10003994,"Stockwell Paper Clips, Metal",52
IT-2012-3999113,22-12-2012,OFF-AR-10003117,"BIC Pencil Sharpener, Blue",29
CA-2012-153612,22-12-2012,OFF-AR-10000203,Newell 336,17
CA-2012-117828,23-12-2012,OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,194
MX-2012-114447,23-12-2012,FUR-CH-10001944,"Harbour Creations Rocking Chair, Red",196
MX-2012-114447,23-12-2012,OFF-SU-10002402,"Stiletto Box Cutter, Steel",118
MX-2012-114447,23-12-2012,OFF-EN-10000215,"Jiffy Interoffice Envelope, Security-Tint",98
US-2012-128587,24-12-2012,TEC-CO-10003763,Canon PC1060 Personal Laser Copier,4900
NI-2012-9150,24-12-2012,FUR-CHR-10002278,"Chromcraft Round Table, Adjustable Height",1126
CA-2012-169397,24-12-2012,TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,480
US-2012-103471,24-12-2012,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590
CA-2012-135538,24-12-2012,FUR-CH-10004287,SAFCO Arco Folding Chair,884
IN-2012-24209,24-12-2012,TEC-PH-10000896,"Cisco Signal Booster, VoIP",912
GH-2012-3930,24-12-2012,TEC-BRO-10000463,"Brother Copy Machine, Color",527
ID-2012-84010,24-12-2012,FUR-CH-10004199,"SAFCO Executive Leather Armchair, Adjustable",557
MX-2012-155775,24-12-2012,FUR-CH-10004795,"SAFCO Swivel Stool, Red",269
GH-2012-2720,24-12-2012,OFF-STA-10002791,"Stanley Sketch Pad, Water Color",190
CA-2012-124653,24-12-2012,OFF-PA-10000176,Xerox 1887,133
MX-2012-126522,24-12-2012,OFF-ST-10004532,"Tenex File Cart, Single Width",447
MX-2012-110751,24-12-2012,FUR-TA-10002979,"Bevis Coffee Table, Rectangular",505
MX-2012-155775,24-12-2012,TEC-AC-10001491,"Enermax Flash Drive, Bluetooth",221
ES-2012-1233460,24-12-2012,OFF-ST-10003455,"Fellowes Lockers, Blue",560
US-2012-130253,24-12-2012,TEC-CO-10003160,"Brother Wireless Fax, Laser",302
GH-2012-3930,24-12-2012,OFF-KLE-10004673,"Kleencut Box Cutter, Serrated",188
IN-2012-24209,24-12-2012,FUR-CH-10001913,"Office Star Swivel Stool, Adjustable",176
CA-2012-4560,24-12-2012,FUR-SAU-10002642,"Sauder 3-Shelf Cabinet, Traditional",167
ES-2012-4938915,24-12-2012,OFF-AR-10002816,"Boston Canvas, Blue",268
US-2012-130253,24-12-2012,TEC-AC-10003857,"Memorex Keyboard, Programmable",117
ES-2012-1233460,24-12-2012,OFF-ST-10001255,"Fellowes Trays, Single Width",258
ID-2012-32350,24-12-2012,OFF-EN-10001157,"Ames Business Envelopes, Security-Tint",161
MX-2012-122224,24-12-2012,FUR-FU-10001126,"Rubbermaid Clock, Erganomic",98
MX-2012-110751,24-12-2012,OFF-PA-10000591,"Green Bar Cards & Envelopes, Multicolor",232
ID-2012-32350,24-12-2012,TEC-AC-10004773,"Memorex Flash Drive, Bluetooth",59
GH-2012-2720,24-12-2012,TEC-SAN-10002954,"SanDisk Memory Card, Programmable",114
MZ-2012-5130,24-12-2012,TEC-SHA-10000971,"Sharp Fax Machine, Color",297
CA-2012-120103,24-12-2012,TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,112
MX-2012-126522,24-12-2012,OFF-PA-10003664,"Enermax Computer Printout Paper, Premium",95
CA-2012-120103,24-12-2012,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,106
CA-2012-169397,24-12-2012,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",73
GH-2012-3930,24-12-2012,OFF-STI-10000286,"Stiletto Ruler, Steel",57
CA-2012-124653,24-12-2012,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,22
ES-2012-1749192,24-12-2012,OFF-LA-10003283,"Harbour Creations Removable Labels, Adjustable",41
CA-2012-4560,24-12-2012,OFF-ACC-10004692,"Acco 3-Hole Punch, Recycled",122
ES-2012-1749192,24-12-2012,OFF-BI-10000312,"Cardinal Binder Covers, Economy",48
CA-2012-169397,24-12-2012,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",23
CA-2012-124653,24-12-2012,OFF-PA-10002365,Xerox 1967,13
CA-2012-169397,24-12-2012,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27
ES-2012-1749192,24-12-2012,OFF-PA-10001686,"SanDisk Memo Slips, Premium",34
NI-2012-9150,24-12-2012,OFF-AME-10002652,"Ames Peel and Seal, Set of 50",22
NI-2012-9150,24-12-2012,TEC-MEM-10002883,"Memorex Memory Card, Erganomic",30
MX-2012-110751,24-12-2012,OFF-AR-10001752,"Binney & Smith Pens, Blue",16
CA-2012-158456,24-12-2012,OFF-BI-10001097,Avery Hole Reinforcements,20
US-2012-103471,24-12-2012,OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",14
NI-2012-9150,24-12-2012,OFF-SME-10001667,"Smead Shipping Labels, 5000 Label Set",14
NI-2012-9360,24-12-2012,OFF-SAN-10004232,"Sanford Markers, Fluorescent",15
CA-2012-169397,24-12-2012,OFF-BI-10002852,Ibico Standard Transparent Covers,20
